site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Blakeney/Whitney,WHTY,58.4.1,110.55729999999997,-66.24569999999977,ad{\'e}lie penguin,30,1,2011,2010,10821,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Wideopen Islands,WIDE,48.1,-55.84919999999998,-63.004199999999415,ad{\'e}lie penguin,,,1960,1960,100,3,nests,ground,<strong>Croxall  J. P. and E. D. Kirkwood  </strong><i> 1979</i>. The distribution of penguins on the Antarctic Penninulsa and islands of the Scotia Sea. British Antarctic Survey  Cambridge  United Kingdom.
Winkle Island (two islets next to Winkle Island),WINK,48.1,-65.68599999999999,-65.51999999999973,ad{\'e}lie penguin,7,1,2013,2012,32,1,nests,ground,<strong>Casanovas  P.  R. Naveen  S. Forrest  J. Poncet  and H. J. Lynch  </strong><i> 2015</i>. A comprehensive coastal seabird survey maps out the front lines of ecological change on the western Antarctic Peninsula. Polar Biology 38:927-940.
Wood Bay,WOOD,88.1,165.13319999999996,-74.32989999999997,ad{\'e}lie penguin,27,1,2011,2010,2292,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Worley Point,WOPT,88.2,-132.77699999999996,-74.40569999999998,ad{\'e}lie penguin,28,12,2010,2010,10481,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Watson Peninsula (east coast),WPEC,48.2,-44.54359999999999,-60.67609999999887,ad{\'e}lie penguin,25,2,2011,2010,4653,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Wyatt Earp Islands,WYAT,58.4.2,78.53849999999998,-68.35689999999988,ad{\'e}lie penguin,14,12,2011,2011,1028,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Yalour Islands,YALO,48.1,-64.15639999999999,-65.23889999999969,ad{\'e}lie penguin,24,1,2016,2015,3541,1,chicks,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Young Island,YOUN,88.1,162.39999999999995,-66.4166999999998,ad{\'e}lie penguin,,,2002,2002,,,nests,,<strong>Ainley  D. G.  </strong><i> 2002</i>. The Ad&#233;lie penguin: Bellwether of climate change. Columbia University Press  New York  United States. 
Ytrehovdeholmen,YTRE,58.4.2,39.433299999999996,-69.21669999999992,ad{\'e}lie penguin,,,2004,2004,102,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
